Conversation_ID,Turn_1,Turn_2,Turn_3,Turn_4,Turn_5,Turn_6,Turn_7,Turn_8,Turn_9,Turn_10,Turn_11,Turn_12,Turn_13,Turn_14,Turn_15,Turn_16,Turn_17,Turn_18,Turn_19,Turn_20,Turn_21,Turn_22,Turn_23,Turn_24,Turn_25,Turn_26,Turn_27,Turn_28,Turn_29,Turn_30
15,6.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,9.0,9.0
16,3.0,8.0,6.0,8.0,8.0,8.0,8.0,4.0,9.0,9.0,5.0,8.0,5.0,8.0,7.0,8.0,8.0,7.0,9.0,7.0,4.0,4.0,4.0,6.0,7.0,7.0,8.0,8.0,8.0,7.0
17,3.0,7.0,9.0,6.0,8.0,8.0,9.0,6.0,6.0,9.0,9.0,5.0,8.0,8.0,8.0,9.0,7.0,4.0,9.0,5.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,4.0,5.0
18,8.0,6.0,8.0,5.0,8.0,8.0,9.0,6.0,7.0,6.0,9.0,9.0,9.0,8.0,6.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0,4.0,7.0,8.0,8.0,8.0,8.0,8.0
19,9.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,4.0,7.0,6.0,8.0,8.0,4.0,9.0,8.0,5.0,8.0,6.0,4.0,8.0,4.0,7.0,9.0,9.0,4.0,7.0,5.0
20,4.0,7.0,8.0,9.0,8.0,8.0,8.0,4.0,9.0,8.0,7.0,7.0,8.0,9.0,8.0,5.0,8.0,4.0,8.0,8.0,6.0,3.0,5.0,9.0,4.0,8.0,3.0,5.0,8.0,4.0
21,4.0,6.0,9.0,9.0,9.0,4.0,7.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,7.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0
22,4.0,4.0,8.0,8.0,4.0,8.0,7.0,8.0,6.0,9.0,5.0,8.0,5.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,6.0,9.0,9.0,8.0,4.0,6.0
23,4.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0
24,4.0,8.0,8.0,4.0,8.0,8.0,4.0,4.0,4.0,8.0,5.0,4.0,8.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0,4.0,4.0,3.0,4.0,8.0,3.0,3.0,8.0,3.0
25,9.0,7.0,9.0,8.0,8.0,9.0,6.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,5.0,6.0,7.0,7.0,8.0,8.0,8.0,6.0,8.0,6.0,9.0,7.0,6.0,5.0,8.0,8.0
26,8.0,4.0,9.0,8.0,7.0,7.0,3.0,8.0,7.0,8.0,8.0,9.0,8.0,8.0,4.0,6.0,7.0,4.0,6.0,8.0,4.0,8.0,6.0,8.0,7.0,8.0,4.0,9.0,4.0,5.0
27,3.0,9.0,8.0,8.0,6.0,8.0,3.0,8.0,8.0,4.0,9.0,6.0,9.0,4.0,8.0,9.0,8.0,9.0,8.0,5.0,8.0,9.0,3.0,4.0,4.0,6.0,5.0,9.0,4.0,8.0
28,5.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,7.0,8.0,8.0,6.0,7.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,9.0,9.0
29,8.0,8.0,8.0,8.0,9.0,9.0,4.0,5.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,4.0,9.0,8.0,9.0,8.0,8.0,4.0,8.0,8.0,8.0,9.0
30,5.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,6.0,6.0,8.0,6.0,8.0,9.0,9.0,8.0,8.0,5.0,5.0,8.0,8.0
31,3.0,8.0,4.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,8.0,8.0,9.0,8.0,7.0,8.0,9.0,9.0,8.0,8.0,7.0,8.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0
32,6.0,9.0,8.0,8.0,9.0,9.0,4.0,6.0,8.0,7.0,8.0,7.0,7.0,8.0,5.0,7.0,7.0,7.0,9.0,9.0,5.0,4.0,9.0,4.0,4.0,9.0,4.0,9.0,5.0,5.0
33,4.0,8.0,8.0,9.0,8.0,4.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,8.0
34,9.0,8.0,8.0,9.0,7.0,8.0,8.0,9.0,3.0,4.0,9.0,8.0,8.0,4.0,4.0,6.0,8.0,4.0,5.0,8.0,8.0,8.0,5.0,4.0,9.0,9.0,8.0,8.0,9.0,9.0
35,4.0,8.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0
36,4.0,8.0,4.0,7.0,4.0,9.0,8.0,8.0,9.0,9.0,4.0,9.0,8.0,7.0,9.0,8.0,3.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,7.0
37,6.0,9.0,4.0,8.0,8.0,8.0,8.0,8.0,3.0,4.0,4.0,2.0,8.0,8.0,4.0,9.0,5.0,8.0,8.0,8.0,4.0,4.0,6.0,8.0,4.0,9.0,8.0,9.0,8.0,9.0
38,9.0,8.0,7.0,8.0,8.0,9.0,8.0,8.0,5.0,4.0,8.0,8.0,9.0,9.0,8.0,6.0,4.0,6.0,8.0,8.0,7.0,8.0,8.0,7.0,5.0,7.0,8.0,5.0,4.0,7.0
39,3.0,8.0,8.0,9.0,8.0,3.0,9.0,8.0,8.0,8.0,6.0,9.0,8.0,8.0,4.0,8.0,7.0,7.0,9.0,8.0,8.0,8.0,3.0,9.0,8.0,8.0,5.0,7.0,9.0,8.0
40,6.0,7.0,9.0,6.0,9.0,7.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,8.0
41,4.0,8.0,6.0,9.0,9.0,4.0,8.0,4.0,9.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,5.0,8.0,6.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0
42,7.0,4.0,8.0,8.0,8.0,9.0,8.0,8.0,7.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,5.0,9.0,8.0,9.0
43,8.0,8.0,5.0,8.0,6.0,4.0,8.0,5.0,4.0,8.0,8.0,7.0,9.0,4.0,9.0,5.0,4.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,4.0,8.0,9.0,8.0,7.0
44,9.0,8.0,8.0,8.0,8.0,6.0,8.0,9.0,6.0,9.0,6.0,3.0,4.0,5.0,4.0,9.0,8.0,9.0,8.0,5.0,5.0,8.0,8.0,9.0,9.0,3.0,9.0,4.0,9.0,4.0
45,9.0,8.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0
46,4.0,9.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,8.0,9.0,8.0,5.0,9.0,8.0,8.0,9.0,8.0,7.0,8.0,9.0,8.0,9.0,9.0,4.0
47,8.0,9.0,8.0,7.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,8.0,9.0
48,8.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0
49,9.0,6.0,4.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
50,6.0,8.0,6.0,8.0,5.0,9.0,4.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,5.0,9.0,9.0,9.0,9.0,9.0,4.0,9.0,8.0,9.0,9.0,9.0,9.0
51,6.0,7.0,8.0,8.0,4.0,7.0,7.0,9.0,6.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,9.0,8.0,9.0,9.0,7.0,9.0,8.0,9.0,9.0,9.0,9.0,7.0,9.0,8.0
52,7.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,8.0,5.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0
53,7.0,8.0,7.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,9.0,7.0,9.0,8.0,5.0,8.0,6.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,4.0,9.0,8.0,8.0,9.0
54,6.0,9.0,9.0,8.0,5.0,9.0,8.0,9.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,5.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,7.0,9.0,9.0,9.0
55,8.0,9.0,8.0,5.0,9.0,8.0,8.0,6.0,9.0,8.0,7.0,8.0,5.0,9.0,8.0,9.0,8.0,9.0,9.0,8.0,6.0,6.0,9.0,7.0,9.0,6.0,7.0,9.0,8.0,9.0
56,6.0,5.0,8.0,5.0,6.0,8.0,8.0,7.0,8.0,7.0,8.0,6.0,9.0,8.0,9.0,7.0,8.0,7.0,7.0,8.0,9.0,6.0,6.0,8.0,8.0,5.0,8.0,7.0,9.0,8.0
57,8.0,8.0,7.0,8.0,9.0,7.0,9.0,8.0,9.0,9.0,8.0,6.0,8.0,8.0,9.0,9.0,8.0,8.0,9.0,9.0,5.0,8.0,8.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0
58,9.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0
59,8.0,6.0,6.0,8.0,8.0,8.0,5.0,4.0,8.0,8.0,6.0,8.0,6.0,7.0,8.0,8.0,5.0,8.0,6.0,6.0,4.0,6.0,6.0,6.0,8.0,8.0,5.0,6.0,9.0,8.0
60,6.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,6.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,5.0,8.0,8.0,5.0,9.0,9.0,9.0,9.0,9.0,8.0,5.0,8.0
61,6.0,7.0,8.0,7.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0,6.0,9.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,8.0
62,7.0,7.0,8.0,8.0,8.0,9.0,6.0,8.0,9.0,8.0,7.0,9.0,5.0,8.0,8.0,9.0,4.0,5.0,9.0,9.0,8.0,8.0,7.0,6.0,8.0,8.0,8.0,9.0,6.0,9.0
63,8.0,9.0,7.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0
64,2.0,9.0,4.0,8.0,8.0,8.0,8.0,7.0,9.0,8.0,8.0,6.0,7.0,8.0,7.0,7.0,5.0,5.0,4.0,9.0,8.0,5.0,6.0,8.0,6.0,8.0,8.0,5.0,4.0,9.0
65,4.0,3.0,5.0,6.0,8.0,8.0,2.0,3.0,5.0,2.0,4.0,9.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,7.0,5.0,4.0,4.0,7.0,5.0,8.0,5.0
66,5.0,7.0,8.0,9.0,6.0,8.0,7.0,8.0,8.0,7.0,8.0,6.0,9.0,8.0,9.0,8.0,8.0,8.0,4.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0
67,7.0,8.0,6.0,8.0,8.0,9.0,5.0,6.0,8.0,8.0,4.0,9.0,5.0,4.0,8.0,7.0,7.0,4.0,6.0,8.0,5.0,9.0,8.0,8.0,4.0,8.0,3.0,4.0,2.0,5.0
68,4.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0,9.0,8.0,8.0,6.0,8.0,8.0,8.0,7.0,8.0,6.0,4.0,9.0,7.0,8.0,9.0,7.0,6.0,7.0,8.0
69,5.0,8.0,8.0,8.0,9.0,9.0,7.0,7.0,8.0,5.0,5.0,7.0,8.0,7.0,4.0,6.0,8.0,5.0,7.0,9.0,6.0,8.0,9.0,8.0,8.0,6.0,8.0,7.0,9.0,9.0
70,8.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,9.0,9.0
71,3.0,8.0,8.0,5.0,4.0,6.0,8.0,8.0,8.0,5.0,8.0,7.0,5.0,3.0,4.0,4.0,6.0,8.0,4.0,6.0,3.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0
72,8.0,8.0,9.0,9.0,8.0,9.0,5.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,4.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0
73,8.0,9.0,7.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0
74,6.0,8.0,9.0,7.0,8.0,9.0,6.0,8.0,6.0,6.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0
75,4.0,8.0,7.0,4.0,4.0,4.0,7.0,8.0,8.0,7.0,6.0,8.0,8.0,4.0,8.0,9.0,4.0,3.0,3.0,3.0,4.0,4.0,8.0,3.0,4.0,7.0,3.0,8.0,9.0,4.0
76,6.0,8.0,8.0,8.0,3.0,8.0,8.0,7.0,3.0,4.0,3.0,5.0,8.0,3.0,4.0,4.0,8.0,8.0,4.0,7.0,3.0,8.0,4.0,5.0,8.0,9.0,4.0,4.0,5.0,8.0
77,9.0,8.0,9.0,6.0,9.0,8.0,8.0,4.0,8.0,3.0,6.0,8.0,8.0,9.0,6.0,9.0,9.0,8.0,8.0,7.0,8.0,7.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0
78,6.0,9.0,9.0,6.0,5.0,9.0,9.0,9.0,4.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0
79,6.0,9.0,9.0,8.0,9.0,9.0,9.0,10.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,9.0
80,4.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,4.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0
81,8.0,4.0,8.0,6.0,4.0,8.0,8.0,6.0,5.0,7.0,7.0,8.0,5.0,9.0,9.0,8.0,8.0,7.0,8.0,9.0,8.0,7.0,8.0,4.0,9.0,7.0,9.0,9.0,8.0,9.0
82,6.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0
83,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,9.0,5.0,8.0,7.0,8.0,9.0,8.0,6.0,8.0,8.0,9.0,7.0,9.0,8.0,8.0,9.0,5.0,8.0,9.0,9.0,9.0,9.0
84,8.0,8.0,5.0,8.0,7.0,5.0,3.0,7.0,6.0,4.0,7.0,8.0,8.0,8.0,4.0,7.0,8.0,4.0,7.0,8.0,6.0,6.0,8.0,3.0,8.0,8.0,6.0,8.0,8.0,7.0
85,4.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
86,4.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,7.0
87,5.0,8.0,6.0,8.0,6.0,4.0,8.0,8.0,9.0,8.0,8.0,8.0,7.0,8.0,9.0,3.0,7.0,7.0,4.0,8.0,4.0,6.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,7.0
88,5.0,6.0,8.0,6.0,9.0,5.0,8.0,4.0,7.0,9.0,8.0,6.0,8.0,5.0,8.0,8.0,8.0,4.0,4.0,8.0,5.0,9.0,6.0,9.0,5.0,8.0,6.0,5.0,4.0,4.0
89,6.0,8.0,5.0,4.0,6.0,5.0,8.0,8.0,6.0,9.0,8.0,8.0,4.0,9.0,8.0,9.0,8.0,8.0,5.0,9.0,5.0,8.0,9.0,8.0,7.0,7.0,7.0,8.0,8.0,3.0
90,8.0,6.0,7.0,6.0,7.0,8.0,8.0,8.0,8.0,7.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,7.0,8.0,7.0,8.0,9.0,8.0,7.0,9.0,6.0,8.0,9.0,8.0
91,4.0,3.0,4.0,8.0,8.0,8.0,8.0,4.0,6.0,9.0,8.0,9.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,4.0,4.0,8.0,4.0,6.0,4.0,9.0,9.0,8.0,9.0
92,4.0,7.0,8.0,8.0,6.0,8.0,8.0,8.0,9.0,8.0,5.0,8.0,5.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,6.0,9.0,9.0,8.0,8.0,9.0
93,4.0,8.0,9.0,6.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0
94,6.0,5.0,8.0,8.0,8.0,8.0,8.0,4.0,8.0,9.0,8.0,7.0,7.0,8.0,9.0,9.0,8.0,8.0,9.0,4.0,3.0,4.0,9.0,8.0,8.0,8.0,8.0,5.0,3.0,8.0
95,5.0,8.0,9.0,9.0,7.0,8.0,8.0,8.0,7.0,9.0,8.0,9.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0
96,3.0,8.0,9.0,8.0,8.0,4.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,5.0,9.0,4.0,8.0,8.0,9.0,8.0,4.0,8.0,4.0,4.0,4.0,5.0
97,9.0,8.0,9.0,6.0,8.0,7.0,8.0,7.0,8.0,6.0,8.0,9.0,6.0,8.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,5.0,9.0,9.0,9.0,6.0,8.0,8.0,8.0,8.0
98,6.0,9.0,7.0,9.0,8.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0
99,4.0,7.0,6.0,9.0,8.0,7.0,8.0,9.0,8.0,9.0,9.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,9.0,4.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,7.0,8.0
100,4.0,8.0,7.0,8.0,8.0,5.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0
101,5.0,9.0,4.0,9.0,8.0,5.0,9.0,9.0,9.0,9.0,4.0,9.0,8.0,8.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0
102,5.0,8.0,8.0,7.0,5.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,6.0,6.0,9.0,8.0,4.0,8.0,7.0,8.0,9.0,5.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0,6.0
103,4.0,5.0,5.0,6.0,4.0,4.0,8.0,6.0,7.0,8.0,3.0,3.0,3.0,3.0,8.0,4.0,4.0,9.0,4.0,3.0,4.0,4.0,9.0,3.0,4.0,6.0,8.0,4.0,4.0,3.0
104,9.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,9.0,8.0,9.0,6.0,5.0,8.0,8.0,6.0,8.0,9.0,4.0,5.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0
105,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,5.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,7.0,9.0
106,4.0,8.0,8.0,4.0,8.0,4.0,8.0,5.0,6.0,4.0,9.0,5.0,3.0,8.0,4.0,4.0,6.0,4.0,4.0,4.0,9.0,9.0,7.0,9.0,8.0,9.0,9.0,3.0,6.0,9.0
107,9.0,8.0,8.0,4.0,8.0,8.0,6.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0,6.0,8.0,9.0,4.0,6.0,4.0,9.0,8.0,4.0,9.0,9.0
108,8.0,8.0,8.0,9.0,9.0,9.0,8.0,7.0,5.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,9.0,9.0,6.0,9.0,9.0,9.0,8.0,6.0,8.0,9.0
109,5.0,4.0,9.0,7.0,9.0,7.0,7.0,8.0,9.0,9.0,8.0,8.0,7.0,8.0,8.0,5.0,8.0,7.0,8.0,9.0,8.0,8.0,9.0,6.0,8.0,7.0,7.0,9.0,7.0,9.0
110,4.0,7.0,8.0,9.0,7.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0
