Conversation_Id,Clinical Accuracy & Safety_Rating,Clarity & Understandability_Rating,Actionability_Rating,Empathy & Supportiveness_Rating,Adaptability & Personalization_Rating,Trustworthiness & Ethical Communication_Rating
224,7.0,6.0,6.0,8.0,7.0,8.0
225,7.0,6.0,6.0,8.0,6.0,7.0
226,8.0,7.0,8.0,9.0,8.0,8.0
227,7.0,6.0,6.0,7.0,4.0,7.0
228,7.0,7.0,7.0,9.0,9.0,8.0
229,7.0,7.0,7.0,9.0,7.0,8.0
230,8.0,8.0,8.0,8.0,8.0,8.0
231,7.0,6.0,6.0,9.0,7.0,8.0
232,7.0,7.0,7.0,9.0,9.0,8.0
233,9.0,9.0,8.0,9.0,9.0,8.0
234,9.0,8.0,7.0,9.0,9.0,8.0
235,9.0,8.0,8.0,8.0,8.0,8.0
236,8.0,8.0,8.0,9.0,9.0,8.0
237,8.0,7.0,8.0,8.0,8.0,8.0
238,9.0,8.0,8.0,9.0,9.0,9.0
239,8.0,7.0,8.0,9.0,8.0,8.0
240,7.0,7.0,4.0,9.0,8.0,7.0
241,7.0,7.0,7.0,9.0,8.0,8.0
242,8.0,8.0,8.0,9.0,9.0,8.0
243,8.0,7.0,7.0,8.0,8.0,8.0
244,6.0,4.0,6.0,8.0,7.0,7.0
245,7.0,7.0,6.0,9.0,7.0,8.0
246,8.0,7.0,7.0,9.0,8.0,8.0
247,7.0,7.0,6.0,8.0,7.0,7.0
248,7.0,7.0,6.0,9.0,8.0,8.0
249,9.0,8.0,9.0,9.0,9.0,9.0
250,8.0,7.0,7.0,8.0,8.0,8.0
251,8.0,8.0,8.0,9.0,8.0,9.0
252,8.0,7.0,6.0,7.0,6.0,8.0
253,8.0,7.0,8.0,8.0,8.0,8.0
254,8.0,7.0,8.0,9.0,9.0,8.0
255,8.0,8.0,8.0,9.0,9.0,8.0
256,7.0,6.0,7.0,7.0,7.0,7.0
257,7.0,7.0,4.0,8.0,8.0,8.0
258,7.0,7.0,7.0,8.0,8.0,8.0
259,7.0,7.0,6.0,8.0,7.0,8.0
260,8.0,8.0,7.0,9.0,8.0,8.0
261,8.0,7.0,8.0,9.0,9.0,8.0
262,7.0,7.0,7.0,9.0,8.0,8.0
263,9.0,8.0,9.0,9.0,9.0,9.0
264,8.0,8.0,7.0,8.0,8.0,8.0
265,8.0,8.0,8.0,9.0,8.0,8.0
266,8.0,7.0,8.0,9.0,8.0,8.0
267,4.0,4.0,4.0,7.0,4.0,7.0
268,7.0,7.0,7.0,8.0,8.0,8.0
269,9.0,8.0,9.0,9.0,9.0,8.0
270,7.0,7.0,8.0,8.0,8.0,8.0
271,8.0,7.0,8.0,8.0,8.0,8.0
272,8.0,7.0,7.0,9.0,8.0,8.0
273,8.0,8.0,7.0,9.0,9.0,8.0
274,8.0,7.0,7.0,9.0,8.0,8.0
275,7.0,6.0,4.0,7.0,4.0,7.0
276,7.0,7.0,7.0,8.0,8.0,8.0
277,8.0,7.0,6.0,9.0,8.0,8.0
278,7.0,7.0,7.0,9.0,7.0,8.0
279,7.0,7.0,7.0,7.0,8.0,7.0
280,7.0,7.0,7.0,9.0,8.0,8.0
281,8.0,7.0,7.0,9.0,8.0,9.0
282,7.0,7.0,7.0,7.0,7.0,7.0
283,8.0,7.0,8.0,9.0,8.0,8.0
284,7.0,6.0,6.0,8.0,7.0,7.0
285,8.0,7.0,6.0,9.0,8.0,8.0
286,7.0,7.0,7.0,9.0,8.0,8.0
287,8.0,7.0,7.0,9.0,8.0,8.0
288,7.0,7.0,6.0,8.0,7.0,8.0
289,8.0,8.0,8.0,9.0,9.0,8.0
290,7.0,4.0,4.0,7.0,4.0,7.0
291,8.0,7.0,7.0,8.0,8.0,8.0
292,7.0,7.0,7.0,7.0,7.0,8.0
293,7.0,7.0,6.0,8.0,7.0,8.0
294,8.0,8.0,8.0,9.0,8.0,9.0
295,7.0,7.0,7.0,9.0,8.0,7.0
296,9.0,8.0,8.0,9.0,8.0,8.0
297,8.0,8.0,7.0,9.0,9.0,8.0
298,7.0,7.0,7.0,8.0,7.0,7.0
299,8.0,7.0,6.0,8.0,7.0,8.0
300,7.0,7.0,8.0,9.0,9.0,8.0
301,8.0,7.0,7.0,9.0,8.0,8.0
302,8.0,8.0,7.0,9.0,8.0,8.0
303,8.0,8.0,8.0,9.0,8.0,8.0
304,8.0,8.0,8.0,9.0,9.0,8.0
305,8.0,7.0,8.0,8.0,8.0,8.0
306,4.0,4.0,6.0,9.0,7.0,7.0
307,7.0,8.0,7.0,9.0,8.0,8.0
308,8.0,7.0,8.0,9.0,9.0,9.0
309,7.0,7.0,6.0,9.0,8.0,8.0
310,7.0,6.0,7.0,8.0,8.0,8.0
311,8.0,8.0,8.0,9.0,9.0,8.0
312,7.0,4.0,5.0,8.0,6.0,7.0
313,7.0,6.0,7.0,8.0,7.0,8.0
314,7.0,6.0,6.0,8.0,7.0,8.0
315,9.0,8.0,8.0,9.0,8.0,8.0
316,8.0,8.0,8.0,9.0,8.0,8.0
317,8.0,8.0,8.0,8.0,8.0,8.0
318,7.0,7.0,3.0,8.0,6.0,7.0
319,6.0,7.0,6.0,9.0,8.0,8.0
320,8.0,8.0,8.0,9.0,8.0,8.0
321,9.0,8.0,8.0,9.0,9.0,8.0
322,7.0,6.0,6.0,8.0,7.0,7.0
323,9.0,7.0,8.0,9.0,8.0,8.0
324,7.0,7.0,6.0,9.0,8.0,8.0
325,7.0,6.0,6.0,9.0,7.0,7.0
326,8.0,7.0,7.0,8.0,7.0,8.0
327,4.0,4.0,4.0,7.0,6.0,7.0
328,8.0,8.0,8.0,9.0,9.0,9.0
329,7.0,7.0,4.0,8.0,7.0,8.0
330,8.0,8.0,7.0,9.0,8.0,8.0
331,9.0,7.0,7.0,8.0,7.0,8.0
332,7.0,7.0,7.0,8.0,7.0,8.0
333,7.0,7.0,7.0,8.0,8.0,7.0
334,7.0,7.0,6.0,8.0,8.0,7.0
335,7.0,6.0,6.0,8.0,6.0,7.0
336,8.0,7.0,8.0,8.0,8.0,8.0
337,4.0,6.0,6.0,8.0,7.0,7.0
338,7.0,7.0,4.0,9.0,8.0,8.0
339,8.0,7.0,7.0,8.0,7.0,8.0
340,7.0,7.0,8.0,9.0,7.0,8.0
341,8.0,8.0,7.0,8.0,8.0,8.0
342,7.0,6.0,6.0,8.0,7.0,7.0
343,8.0,8.0,8.0,9.0,8.0,8.0
344,7.0,7.0,7.0,8.0,8.0,7.0
345,8.0,8.0,7.0,9.0,9.0,9.0
346,7.0,6.0,4.0,6.0,4.0,7.0
347,7.0,7.0,6.0,9.0,8.0,8.0
348,8.0,7.0,6.0,9.0,8.0,8.0
349,9.0,8.0,7.0,9.0,9.0,9.0
350,8.0,8.0,8.0,9.0,8.0,9.0
351,8.0,7.0,6.0,9.0,8.0,8.0
352,7.0,7.0,6.0,8.0,8.0,8.0
353,8.0,8.0,7.0,9.0,8.0,8.0
354,8.0,8.0,8.0,9.0,9.0,9.0
355,8.0,8.0,8.0,9.0,9.0,8.0
356,7.0,8.0,7.0,9.0,9.0,8.0
357,8.0,7.0,7.0,8.0,7.0,8.0
358,7.0,4.0,6.0,8.0,7.0,8.0
359,8.0,8.0,8.0,9.0,8.0,8.0
360,7.0,7.0,7.0,9.0,8.0,8.0
361,7.0,7.0,7.0,8.0,7.0,7.0
362,8.0,8.0,7.0,8.0,8.0,8.0
363,8.0,8.0,8.0,9.0,8.0,8.0
364,9.0,8.0,6.0,9.0,8.0,8.0
365,7.0,7.0,7.0,8.0,8.0,8.0
366,8.0,8.0,8.0,9.0,9.0,8.0
367,8.0,8.0,8.0,9.0,9.0,8.0
368,8.0,8.0,7.0,9.0,9.0,8.0
369,8.0,8.0,8.0,9.0,9.0,8.0
370,7.0,6.0,6.0,7.0,6.0,7.0
371,8.0,8.0,8.0,9.0,8.0,8.0
372,8.0,7.0,6.0,9.0,8.0,8.0
373,7.0,7.0,7.0,9.0,7.0,8.0
374,7.0,7.0,6.0,8.0,7.0,7.0
375,7.0,7.0,7.0,8.0,7.0,7.0
376,7.0,7.0,6.0,9.0,9.0,8.0
377,8.0,7.0,7.0,9.0,8.0,8.0
378,8.0,7.0,8.0,9.0,9.0,8.0
379,7.0,6.0,7.0,7.0,7.0,7.0
380,8.0,7.0,7.0,9.0,9.0,8.0
381,4.0,7.0,4.0,7.0,4.0,6.0
382,7.0,8.0,6.0,9.0,8.0,8.0
383,7.0,6.0,4.0,8.0,7.0,7.0
384,8.0,6.0,6.0,8.0,7.0,7.0
385,8.0,8.0,8.0,9.0,9.0,8.0
386,8.0,7.0,7.0,9.0,8.0,8.0
387,8.0,8.0,7.0,9.0,8.0,8.0
388,7.0,7.0,6.0,9.0,7.0,7.0
389,7.0,7.0,7.0,8.0,7.0,8.0
390,8.0,8.0,8.0,9.0,9.0,9.0
391,7.0,7.0,7.0,7.0,7.0,7.0
392,8.0,7.0,6.0,8.0,7.0,7.0
393,7.0,7.0,7.0,9.0,8.0,8.0
394,9.0,7.0,7.0,9.0,8.0,8.0
395,7.0,7.0,6.0,8.0,7.0,8.0
396,8.0,7.0,7.0,9.0,7.0,8.0
397,8.0,7.0,8.0,8.0,7.0,8.0
398,8.0,8.0,8.0,9.0,8.0,8.0
399,7.0,4.0,4.0,7.0,7.0,7.0
400,7.0,8.0,8.0,9.0,9.0,8.0
401,8.0,8.0,8.0,9.0,9.0,8.0
402,8.0,7.0,7.0,9.0,8.0,8.0
403,9.0,7.0,7.0,9.0,9.0,8.0
404,8.0,7.0,8.0,9.0,8.0,8.0
405,8.0,7.0,7.0,9.0,8.0,8.0
406,7.0,7.0,7.0,8.0,8.0,8.0
407,7.0,7.0,7.0,8.0,8.0,8.0
408,7.0,7.0,8.0,9.0,8.0,8.0
409,7.0,7.0,7.0,9.0,8.0,8.0
410,7.0,7.0,7.0,8.0,8.0,8.0
411,8.0,7.0,7.0,9.0,7.0,8.0
412,7.0,7.0,7.0,8.0,7.0,8.0
413,8.0,7.0,7.0,9.0,8.0,8.0
414,8.0,8.0,8.0,9.0,9.0,8.0
415,8.0,7.0,7.0,9.0,8.0,8.0
416,7.0,7.0,7.0,9.0,8.0,8.0
417,8.0,8.0,8.0,9.0,8.0,8.0
418,7.0,7.0,7.0,8.0,8.0,8.0
419,6.0,7.0,7.0,8.0,8.0,7.0
420,8.0,7.0,7.0,9.0,8.0,8.0
421,8.0,8.0,8.0,8.0,8.0,8.0
422,7.0,6.0,6.0,7.0,7.0,7.0
423,8.0,7.0,7.0,9.0,9.0,8.0
424,9.0,7.0,7.0,9.0,8.0,8.0
425,8.0,8.0,8.0,9.0,9.0,9.0
426,7.0,7.0,7.0,9.0,7.0,8.0
427,7.0,6.0,6.0,8.0,7.0,7.0
428,7.0,7.0,7.0,8.0,8.0,8.0
429,7.0,7.0,6.0,9.0,8.0,8.0
430,8.0,7.0,7.0,9.0,8.0,8.0
431,7.0,7.0,7.0,9.0,8.0,8.0
432,7.0,7.0,8.0,8.0,8.0,8.0
433,9.0,8.0,8.0,9.0,8.0,8.0
434,8.0,8.0,8.0,8.0,9.0,8.0
435,8.0,8.0,8.0,9.0,8.0,8.0
436,8.0,8.0,8.0,9.0,9.0,8.0
437,8.0,7.0,7.0,9.0,8.0,8.0
438,9.0,8.0,7.0,9.0,9.0,8.0
439,8.0,7.0,7.0,8.0,8.0,8.0
440,8.0,8.0,7.0,9.0,9.0,8.0
441,7.0,7.0,6.0,8.0,8.0,7.0
442,8.0,7.0,8.0,8.0,8.0,8.0
443,7.0,7.0,6.0,7.0,7.0,7.0
444,7.0,7.0,8.0,9.0,9.0,8.0
445,8.0,8.0,7.0,9.0,8.0,8.0
446,9.0,8.0,8.0,9.0,9.0,9.0
447,9.0,8.0,8.0,9.0,9.0,9.0
448,7.0,7.0,6.0,9.0,8.0,8.0
449,9.0,8.0,7.0,9.0,8.0,8.0
450,8.0,8.0,9.0,9.0,8.0,8.0
451,7.0,7.0,7.0,8.0,8.0,8.0
452,7.0,7.0,6.0,9.0,8.0,8.0
453,7.0,7.0,7.0,9.0,7.0,8.0
454,7.0,7.0,7.0,8.0,8.0,7.0
455,8.0,7.0,8.0,9.0,8.0,9.0
456,7.0,7.0,7.0,8.0,8.0,8.0
457,7.0,8.0,7.0,9.0,8.0,8.0
458,8.0,7.0,6.0,9.0,8.0,8.0
459,8.0,7.0,7.0,9.0,8.0,8.0
460,7.0,7.0,4.0,9.0,7.0,8.0
461,7.0,7.0,8.0,9.0,8.0,8.0
462,8.0,8.0,7.0,9.0,8.0,8.0
463,7.0,4.0,4.0,7.0,4.0,7.0
464,8.0,8.0,7.0,8.0,8.0,8.0
465,7.0,7.0,6.0,9.0,8.0,7.0
466,8.0,8.0,8.0,9.0,9.0,8.0
467,8.0,7.0,7.0,9.0,8.0,8.0
468,8.0,8.0,8.0,9.0,8.0,9.0
469,6.0,6.0,6.0,8.0,7.0,7.0
470,8.0,8.0,8.0,9.0,9.0,9.0
471,8.0,8.0,8.0,9.0,9.0,9.0
472,8.0,8.0,7.0,9.0,8.0,8.0
473,8.0,8.0,8.0,9.0,8.0,8.0
474,6.0,6.0,6.0,8.0,7.0,7.0
475,8.0,7.0,8.0,8.0,8.0,8.0
476,7.0,7.0,6.0,9.0,8.0,8.0
477,8.0,7.0,7.0,8.0,7.0,8.0
478,8.0,7.0,7.0,9.0,9.0,8.0
479,8.0,8.0,8.0,9.0,9.0,9.0
480,7.0,4.0,6.0,8.0,7.0,8.0
481,7.0,7.0,6.0,7.0,6.0,7.0
482,7.0,6.0,6.0,8.0,7.0,7.0
483,8.0,7.0,8.0,9.0,8.0,8.0
484,8.0,7.0,7.0,9.0,8.0,8.0
485,9.0,8.0,8.0,9.0,8.0,8.0
486,7.0,7.0,7.0,9.0,8.0,8.0
487,8.0,7.0,7.0,9.0,9.0,8.0
488,9.0,8.0,7.0,9.0,9.0,8.0
489,7.0,7.0,6.0,9.0,8.0,8.0
490,8.0,7.0,7.0,8.0,8.0,8.0
491,8.0,3.0,3.0,9.0,7.0,8.0
492,6.0,6.0,4.0,8.0,8.0,7.0
493,7.0,8.0,7.0,9.0,8.0,8.0
494,8.0,7.0,7.0,9.0,8.0,8.0
495,8.0,7.0,7.0,8.0,8.0,8.0
496,7.0,7.0,8.0,9.0,9.0,8.0
497,8.0,7.0,7.0,9.0,8.0,8.0
498,7.0,6.0,6.0,7.0,6.0,7.0
499,7.0,7.0,7.0,8.0,7.0,7.0
